Track 838: r_c =3, RMSE: 1.70, r_c=10 RMSE: 0.92
Track 839: r_c =3, RMSE: 4.24, r_c=10 RMSE: 3.43
Track 840: r_c =3, RMSE: 63.39, r_c=10 RMSE: 65.92
Track 841: r_c =3, RMSE: 8.88, r_c=10 RMSE: 10.46
Track 843: r_c =3, RMSE: 8.71, r_c=10 RMSE: 8.35
Track 844: r_c =3, RMSE: 1.85, r_c=10 RMSE: 4.36
Track 845: r_c =3, RMSE: 6.30, r_c=10 RMSE: 3.84
Track 846: r_c =3, RMSE: 17.21, r_c=10 RMSE: 18.03
Track 847: r_c =3, RMSE: 16.80, r_c=10 RMSE: 44.38
Track 848: r_c =3, RMSE: 2.64, r_c=10 RMSE: 3.05
Track 849: r_c =3, RMSE: 3.46, r_c=10 RMSE: 3.18
Track 850: r_c =3, RMSE: 1.67, r_c=10 RMSE: 2.55
Track 851: r_c =3, RMSE: 33.31, r_c=10 RMSE: 18.23
Track 852: r_c =3, RMSE: 3.08, r_c=10 RMSE: 2.97
Track 853: r_c =3, RMSE: 5.42, r_c=10 RMSE: 5.25
Track 855: r_c =3, RMSE: 9.41, r_c=10 RMSE: 10.99
Track 856: r_c =3, RMSE: 10.24, r_c=10 RMSE: 44.86
Track 857: r_c =3, RMSE: 69.53, r_c=10 RMSE: 38.71
Track 858: r_c =3, RMSE: 4.95, r_c=10 RMSE: 5.85
Track 859: r_c =3, RMSE: 10.16, r_c=10 RMSE: 9.93
Track 861: r_c =3, RMSE: 15.29, r_c=10 RMSE: 17.38
Track 862: r_c =3, RMSE: 5.61, r_c=10 RMSE: 3.68
Track 863: r_c =3, RMSE: 21.84, r_c=10 RMSE: 30.85
Track 864: r_c =3, RMSE: 22.05, r_c=10 RMSE: 71.94
Track 865: r_c =3, RMSE: 1.22, r_c=10 RMSE: 1.13
Track 866: r_c =3, RMSE: 15.66, r_c=10 RMSE: 17.32
Track 867: r_c =3, RMSE: 6.51, r_c=10 RMSE: 9.09
Track 868: r_c =3, RMSE: 8.22, r_c=10 RMSE: 2.96
Track 869: r_c =3, RMSE: 0.99, r_c=10 RMSE: 1.22
Track 870: r_c =3, RMSE: 9.24, r_c=10 RMSE: 9.90
Track 871: r_c =3, RMSE: 3.87, r_c=10 RMSE: 34.35
Track 872: r_c =3, RMSE: 18.71, r_c=10 RMSE: 19.49
Track 873: r_c =3, RMSE: 21.78, r_c=10 RMSE: 34.26
Track 874: r_c =3, RMSE: 30.75, r_c=10 RMSE: 7.98
Track 875: r_c =3, RMSE: 15.82, r_c=10 RMSE: 10.01
Track 876: r_c =3, RMSE: 6.93, r_c=10 RMSE: 7.73
Track 877: r_c =3, RMSE: 4.07, r_c=10 RMSE: 4.26
Track 878: r_c =3, RMSE: 5.25, r_c=10 RMSE: 3.87
Track 879: r_c =3, RMSE: 1.26, r_c=10 RMSE: 2.93
Track 880: r_c =3, RMSE: 12.14, r_c=10 RMSE: 12.07
Track 881: r_c =3, RMSE: 2.63, r_c=10 RMSE: 4.20
Track 882: r_c =3, RMSE: 3.30, r_c=10 RMSE: 4.05
Track 883: r_c =3, RMSE: 1.70, r_c=10 RMSE: 2.66
Track 884: r_c =3, RMSE: 20.70, r_c=10 RMSE: 22.20
Track 885: r_c =3, RMSE: 3.51, r_c=10 RMSE: 3.22
Track 886: r_c =3, RMSE: 10.19, r_c=10 RMSE: 8.22
Track 887: r_c =3, RMSE: 2.04, r_c=10 RMSE: 1.82
Track 888: r_c =3, RMSE: 24.90, r_c=10 RMSE: 18.30
Track 889: r_c =3, RMSE: 13.80, r_c=10 RMSE: 12.98
Track 890: r_c =3, RMSE: 6.49, r_c=10 RMSE: 9.36
Track 891: r_c =3, RMSE: 9.67, r_c=10 RMSE: 45.06
Track 892: r_c =3, RMSE: 34.20, r_c=10 RMSE: 16.83
Track 893: r_c =3, RMSE: 1.88, r_c=10 RMSE: 1.26
Track 894: r_c =3, RMSE: 7.49, r_c=10 RMSE: 5.38
Track 895: r_c =3, RMSE: 4.12, r_c=10 RMSE: 4.72
Track 896: r_c =3, RMSE: 36.83, r_c=10 RMSE: 16.98
Track 897: r_c =3, RMSE: 1.36, r_c=10 RMSE: 1.32
Track 899: r_c =3, RMSE: 4.76, r_c=10 RMSE: 5.29
Track 900: r_c =3, RMSE: 6.36, r_c=10 RMSE: 6.78
Track 901: r_c =3, RMSE: 11.55, r_c=10 RMSE: 10.94
Track 902: r_c =3, RMSE: 14.19, r_c=10 RMSE: 17.71
Track 903: r_c =3, RMSE: 8.86, r_c=10 RMSE: 9.83
Track 904: r_c =3, RMSE: 20.40, r_c=10 RMSE: 7.70
Track 905: r_c =3, RMSE: 29.91, r_c=10 RMSE: 29.93
Track 906: r_c =3, RMSE: 5.88, r_c=10 RMSE: 9.05
Track 907: r_c =3, RMSE: 15.10, r_c=10 RMSE: 4.20
Track 908: r_c =3, RMSE: 3.12, r_c=10 RMSE: 2.54
Track 909: r_c =3, RMSE: 61.98, r_c=10 RMSE: 4.83
Track 910: r_c =3, RMSE: 3.30, r_c=10 RMSE: 74.67
Track 911: r_c =3, RMSE: 13.19, r_c=10 RMSE: 12.95
Track 912: r_c =3, RMSE: 3.74, r_c=10 RMSE: 3.35
Track 913: r_c =3, RMSE: 8.81, r_c=10 RMSE: 10.63
Track 914: r_c =3, RMSE: 3.71, r_c=10 RMSE: 2.27
Track 915: r_c =3, RMSE: 9.43, r_c=10 RMSE: 9.15
Track 916: r_c =3, RMSE: 12.96, r_c=10 RMSE: 6.45
Track 918: r_c =3, RMSE: 7.15, r_c=10 RMSE: 6.62
Track 919: r_c =3, RMSE: 0.35, r_c=10 RMSE: 1.50
Track 920: r_c =3, RMSE: 10.11, r_c=10 RMSE: 8.53
Track 922: r_c =3, RMSE: 1.02, r_c=10 RMSE: 0.91
Track 923: r_c =3, RMSE: 5.97, r_c=10 RMSE: 6.52
Track 924: r_c =3, RMSE: 7.19, r_c=10 RMSE: 9.21
Track 925: r_c =3, RMSE: 4.33, r_c=10 RMSE: 4.42
Track 926: r_c =3, RMSE: 2.76, r_c=10 RMSE: 3.21
Track 927: r_c =3, RMSE: 4.46, r_c=10 RMSE: 8.06
Track 929: r_c =3, RMSE: 4.19, r_c=10 RMSE: 4.20
Track 930: r_c =3, RMSE: 2.90, r_c=10 RMSE: 3.08
Track 931: r_c =3, RMSE: 1.65, r_c=10 RMSE: 2.86
Track 932: r_c =3, RMSE: 54.30, r_c=10 RMSE: 59.23
Track 933: r_c =3, RMSE: 1.60, r_c=10 RMSE: 2.01
Track 934: r_c =3, RMSE: 13.77, r_c=10 RMSE: 5.20
Track 935: r_c =3, RMSE: 2.01, r_c=10 RMSE: 2.59
Track 936: r_c =3, RMSE: 47.87, r_c=10 RMSE: 2.80
Track 937: r_c =3, RMSE: 14.14, r_c=10 RMSE: 7.12
Track 938: r_c =3, RMSE: 2.04, r_c=10 RMSE: 1.91
Track 939: r_c =3, RMSE: 4.48, r_c=10 RMSE: 4.67
Track 941: r_c =3, RMSE: 6.17, r_c=10 RMSE: 5.29
Track 943: r_c =3, RMSE: 5.51, r_c=10 RMSE: 7.43
Track 944: r_c =3, RMSE: 28.33, r_c=10 RMSE: 29.27
Track 945: r_c =3, RMSE: 9.68, r_c=10 RMSE: 10.70
Track 946: r_c =3, RMSE: 20.83, r_c=10 RMSE: 42.27
Track 948: r_c =3, RMSE: 9.76, r_c=10 RMSE: 10.68
Track 950: r_c =3, RMSE: 13.86, r_c=10 RMSE: 15.82
Track 952: r_c =3, RMSE: 7.61, r_c=10 RMSE: 5.47
Track 953: r_c =3, RMSE: 3.19, r_c=10 RMSE: 7.92
Track 955: r_c =3, RMSE: 52.88, r_c=10 RMSE: 55.46
Track 956: r_c =3, RMSE: 11.98, r_c=10 RMSE: 13.01
Track 957: r_c =3, RMSE: 4.20, r_c=10 RMSE: 4.00
Track 959: r_c =3, RMSE: 6.82, r_c=10 RMSE: 7.85
Track 960: r_c =3, RMSE: 4.56, r_c=10 RMSE: 2.57
Track 961: r_c =3, RMSE: 5.83, r_c=10 RMSE: 4.10
Track 962: r_c =3, RMSE: 21.14, r_c=10 RMSE: 14.47
Track 963: r_c =3, RMSE: 75.51, r_c=10 RMSE: 77.31
Track 964: r_c =3, RMSE: 82.44, r_c=10 RMSE: 83.49
Track 965: r_c =3, RMSE: 46.49, r_c=10 RMSE: 8.32
Track 966: r_c =3, RMSE: 6.50, r_c=10 RMSE: 6.26
Track 968: r_c =3, RMSE: 6.12, r_c=10 RMSE: 6.96
Track 969: r_c =3, RMSE: 4.04, r_c=10 RMSE: 4.77
Track 970: r_c =3, RMSE: 4.24, r_c=10 RMSE: 3.79
Track 971: r_c =3, RMSE: 6.97, r_c=10 RMSE: 6.49
Track 972: r_c =3, RMSE: 30.29, r_c=10 RMSE: 73.77
Track 973: r_c =3, RMSE: 2.62, r_c=10 RMSE: 2.13
Track 976: r_c =3, RMSE: 30.38, r_c=10 RMSE: 22.69
Track 978: r_c =3, RMSE: 3.02, r_c=10 RMSE: 2.79
Track 979: r_c =3, RMSE: 22.89, r_c=10 RMSE: 46.68
Track 980: r_c =3, RMSE: 10.07, r_c=10 RMSE: 22.90
Track 981: r_c =3, RMSE: 4.04, r_c=10 RMSE: 18.29
Track 982: r_c =3, RMSE: 36.31, r_c=10 RMSE: 48.61
Track 983: r_c =3, RMSE: 5.38, r_c=10 RMSE: 6.86
Track 984: r_c =3, RMSE: 29.97, r_c=10 RMSE: 6.66
Track 986: r_c =3, RMSE: 6.53, r_c=10 RMSE: 4.72
Track 988: r_c =3, RMSE: 44.05, r_c=10 RMSE: 46.06
Track 989: r_c =3, RMSE: 10.37, r_c=10 RMSE: 9.78
Track 990: r_c =3, RMSE: 73.14, r_c=10 RMSE: 9.65
Track 991: r_c =3, RMSE: 5.48, r_c=10 RMSE: 6.86
Track 992: r_c =3, RMSE: 2.67, r_c=10 RMSE: 2.31
Track 993: r_c =3, RMSE: 2.73, r_c=10 RMSE: 3.78
Track 994: r_c =3, RMSE: 9.23, r_c=10 RMSE: 9.90
Track 995: r_c =3, RMSE: 19.83, r_c=10 RMSE: 6.93
Track 996: r_c =3, RMSE: 7.72, r_c=10 RMSE: 8.05
Track 997: r_c =3, RMSE: 3.16, r_c=10 RMSE: 22.65
Track 998: r_c =3, RMSE: 4.82, r_c=10 RMSE: 2.42
Track 999: r_c =3, RMSE: 7.06, r_c=10 RMSE: 6.47
Track 1000: r_c =3, RMSE: 16.79, r_c=10 RMSE: 15.90
Track 1002: r_c =3, RMSE: 1.85, r_c=10 RMSE: 2.08
Track 1003: r_c =3, RMSE: 5.23, r_c=10 RMSE: 6.06
Track 1004: r_c =3, RMSE: 6.86, r_c=10 RMSE: 3.95
Track 1005: r_c =3, RMSE: 29.74, r_c=10 RMSE: 71.94
Track 1006: r_c =3, RMSE: 32.35, r_c=10 RMSE: 75.10
Track 1007: r_c =3, RMSE: 18.75, r_c=10 RMSE: 18.25
Track 1008: r_c =3, RMSE: 3.96, r_c=10 RMSE: 7.81
Track 1009: r_c =3, RMSE: 2.71, r_c=10 RMSE: 2.97
Track 1010: r_c =3, RMSE: 29.99, r_c=10 RMSE: 29.13
Track 1011: r_c =3, RMSE: 44.13, r_c=10 RMSE: 45.26
Track 1012: r_c =3, RMSE: 8.89, r_c=10 RMSE: 8.48
Track 1013: r_c =3, RMSE: 4.89, r_c=10 RMSE: 5.46
Track 1014: r_c =3, RMSE: 3.22, r_c=10 RMSE: 3.18
Track 1015: r_c =3, RMSE: 3.84, r_c=10 RMSE: 4.91
Track 1016: r_c =3, RMSE: 8.44, r_c=10 RMSE: 5.74
Track 1017: r_c =3, RMSE: 13.56, r_c=10 RMSE: 2.08
Track 1018: r_c =3, RMSE: 1.45, r_c=10 RMSE: 2.15
Track 1020: r_c =3, RMSE: 18.28, r_c=10 RMSE: 17.68
Track 1021: r_c =3, RMSE: 9.46, r_c=10 RMSE: 42.14
Track 1022: r_c =3, RMSE: 1.61, r_c=10 RMSE: 1.61
Track 1023: r_c =3, RMSE: 11.23, r_c=10 RMSE: 10.48
Track 1024: r_c =3, RMSE: 4.35, r_c=10 RMSE: 5.43
Track 1025: r_c =3, RMSE: 12.57, r_c=10 RMSE: 12.27
Track 1027: r_c =3, RMSE: 7.94, r_c=10 RMSE: 7.98
Track 1029: r_c =3, RMSE: 2.28, r_c=10 RMSE: 2.93
Track 1030: r_c =3, RMSE: 25.67, r_c=10 RMSE: 19.68
Track 1032: r_c =3, RMSE: 11.67, r_c=10 RMSE: 10.92
Track 1033: r_c =3, RMSE: 12.90, r_c=10 RMSE: 14.14
Track 1034: r_c =3, RMSE: 40.12, r_c=10 RMSE: 39.88
Track 1035: r_c =3, RMSE: 14.05, r_c=10 RMSE: 14.41
Track 1036: r_c =3, RMSE: 13.38, r_c=10 RMSE: 12.58
Track 1037: r_c =3, RMSE: 9.00, r_c=10 RMSE: 9.72
Track 1040: r_c =3, RMSE: 3.87, r_c=10 RMSE: 3.99
Track 1041: r_c =3, RMSE: 20.64, r_c=10 RMSE: 43.92
Track 1042: r_c =3, RMSE: 4.96, r_c=10 RMSE: 15.34
Track 1043: r_c =3, RMSE: 4.92, r_c=10 RMSE: 17.73
Track 1044: r_c =3, RMSE: 12.53, r_c=10 RMSE: 11.96
Track 1045: r_c =3, RMSE: 2.52, r_c=10 RMSE: 43.13
Track 1046: r_c =3, RMSE: 3.15, r_c=10 RMSE: 3.14
Track 1047: r_c =3, RMSE: 2.64, r_c=10 RMSE: 1.91
Track 1048: r_c =3, RMSE: 8.13, r_c=10 RMSE: 5.93
Track 1049: r_c =3, RMSE: 14.02, r_c=10 RMSE: 15.51
Track 1050: r_c =3, RMSE: 15.52, r_c=10 RMSE: 15.48
Track 1051: r_c =3, RMSE: 3.04, r_c=10 RMSE: 2.76
Track 1052: r_c =3, RMSE: 6.48, r_c=10 RMSE: 9.60
Track 1053: r_c =3, RMSE: 21.21, r_c=10 RMSE: 64.99
Track 1054: r_c =3, RMSE: 1.85, r_c=10 RMSE: 2.12
Track 1055: r_c =3, RMSE: 49.01, r_c=10 RMSE: 48.24
Track 1056: r_c =3, RMSE: 10.24, r_c=10 RMSE: 11.17
Track 1057: r_c =3, RMSE: 1.76, r_c=10 RMSE: 1.76
Track 1058: r_c =3, RMSE: 12.07, r_c=10 RMSE: 12.46
Track 1059: r_c =3, RMSE: 3.35, r_c=10 RMSE: 3.03
Track 1060: r_c =3, RMSE: 33.64, r_c=10 RMSE: 33.93
Track 1061: r_c =3, RMSE: 1.44, r_c=10 RMSE: 5.32
Track 1062: r_c =3, RMSE: 10.57, r_c=10 RMSE: 9.82
Track 1063: r_c =3, RMSE: 31.37, r_c=10 RMSE: 38.21
Track 1064: r_c =3, RMSE: 19.29, r_c=10 RMSE: 19.95
Track 1065: r_c =3, RMSE: 12.40, r_c=10 RMSE: 12.41
Track 1067: r_c =3, RMSE: 16.87, r_c=10 RMSE: 17.30
Track 1068: r_c =3, RMSE: 5.85, r_c=10 RMSE: 12.80
Track 1069: r_c =3, RMSE: 2.22, r_c=10 RMSE: 45.76
Track 1070: r_c =3, RMSE: 0.83, r_c=10 RMSE: 1.00
Track 1071: r_c =3, RMSE: 3.38, r_c=10 RMSE: 12.27
Track 1073: r_c =3, RMSE: 10.27, r_c=10 RMSE: 13.23
Track 1074: r_c =3, RMSE: 13.99, r_c=10 RMSE: 6.59
Track 1075: r_c =3, RMSE: 1.38, r_c=10 RMSE: 11.63
Track 1077: r_c =3, RMSE: 1.47, r_c=10 RMSE: 38.86
Track 1078: r_c =3, RMSE: 14.14, r_c=10 RMSE: 16.12
Track 1079: r_c =3, RMSE: 1.75, r_c=10 RMSE: 8.89
Track 1080: r_c =3, RMSE: 26.01, r_c=10 RMSE: 49.55
Track 1081: r_c =3, RMSE: 15.03, r_c=10 RMSE: 15.81
Track 1082: r_c =3, RMSE: 1.14, r_c=10 RMSE: 1.13
Track 1083: r_c =3, RMSE: 2.61, r_c=10 RMSE: 2.78
Track 1084: r_c =3, RMSE: 4.17, r_c=10 RMSE: 3.85
Track 1085: r_c =3, RMSE: 4.41, r_c=10 RMSE: 2.77
Track 1086: r_c =3, RMSE: 13.49, r_c=10 RMSE: 15.52
Track 1087: r_c =3, RMSE: 6.85, r_c=10 RMSE: 33.39
Track 1088: r_c =3, RMSE: 1.73, r_c=10 RMSE: 3.66
Track 1089: r_c =3, RMSE: 2.63, r_c=10 RMSE: 2.49
Track 1090: r_c =3, RMSE: 3.89, r_c=10 RMSE: 4.31
Track 1091: r_c =3, RMSE: 3.32, r_c=10 RMSE: 2.95
Track 1092: r_c =3, RMSE: 2.49, r_c=10 RMSE: 2.24
Track 1093: r_c =3, RMSE: 12.17, r_c=10 RMSE: 10.71
Track 1094: r_c =3, RMSE: 6.24, r_c=10 RMSE: 3.90
Track 1095: r_c =3, RMSE: 4.09, r_c=10 RMSE: 3.68
Track 1096: r_c =3, RMSE: 18.34, r_c=10 RMSE: 18.52
Track 1097: r_c =3, RMSE: 5.52, r_c=10 RMSE: 8.87
Track 1100: r_c =3, RMSE: 20.43, r_c=10 RMSE: 24.17
Track 1102: r_c =3, RMSE: 32.97, r_c=10 RMSE: 38.42
Track 1103: r_c =3, RMSE: 10.59, r_c=10 RMSE: 10.83
Track 1104: r_c =3, RMSE: 4.26, r_c=10 RMSE: 4.23
Track 1105: r_c =3, RMSE: 4.49, r_c=10 RMSE: 4.56
Track 1106: r_c =3, RMSE: 9.80, r_c=10 RMSE: 10.87
Track 1108: r_c =3, RMSE: 2.10, r_c=10 RMSE: 2.57
Track 1109: r_c =3, RMSE: 14.39, r_c=10 RMSE: 14.58
Track 1110: r_c =3, RMSE: 2.08, r_c=10 RMSE: 17.32
Track 1111: r_c =3, RMSE: 1.09, r_c=10 RMSE: 1.93
Track 1113: r_c =3, RMSE: 10.56, r_c=10 RMSE: 10.83
Track 1114: r_c =3, RMSE: 67.87, r_c=10 RMSE: 5.62
Track 1115: r_c =3, RMSE: 3.36, r_c=10 RMSE: 3.65
Track 1116: r_c =3, RMSE: 2.30, r_c=10 RMSE: 1.79
Track 1117: r_c =3, RMSE: 47.05, r_c=10 RMSE: 47.53
Track 1118: r_c =3, RMSE: 53.27, r_c=10 RMSE: 4.75
Track 1119: r_c =3, RMSE: 66.44, r_c=10 RMSE: 70.29
Track 1120: r_c =3, RMSE: 6.47, r_c=10 RMSE: 15.25
Track 1122: r_c =3, RMSE: 1.81, r_c=10 RMSE: 1.27
Track 1123: r_c =3, RMSE: 27.12, r_c=10 RMSE: 32.28
Track 1124: r_c =3, RMSE: 3.36, r_c=10 RMSE: 4.02
Track 1125: r_c =3, RMSE: 9.61, r_c=10 RMSE: 10.22
Track 1126: r_c =3, RMSE: 8.96, r_c=10 RMSE: 3.30
Track 1127: r_c =3, RMSE: 5.50, r_c=10 RMSE: 5.71
Track 1128: r_c =3, RMSE: 6.11, r_c=10 RMSE: 9.71
Track 1129: r_c =3, RMSE: 2.94, r_c=10 RMSE: 3.13
Track 1130: r_c =3, RMSE: 2.16, r_c=10 RMSE: 2.39
Track 1131: r_c =3, RMSE: 54.07, r_c=10 RMSE: 3.43
Track 1132: r_c =3, RMSE: 3.89, r_c=10 RMSE: 3.78
Track 1133: r_c =3, RMSE: 9.10, r_c=10 RMSE: 8.91
Track 1134: r_c =3, RMSE: 3.12, r_c=10 RMSE: 4.33
Track 1135: r_c =3, RMSE: 14.22, r_c=10 RMSE: 14.08
Track 1136: r_c =3, RMSE: 2.34, r_c=10 RMSE: 35.22
Track 1137: r_c =3, RMSE: 4.12, r_c=10 RMSE: 3.48
Track 1139: r_c =3, RMSE: 17.55, r_c=10 RMSE: 16.61
Track 1140: r_c =3, RMSE: 1.49, r_c=10 RMSE: 1.19
Track 1141: r_c =3, RMSE: 2.66, r_c=10 RMSE: 2.59
Track 1142: r_c =3, RMSE: 14.87, r_c=10 RMSE: 18.14
Track 1143: r_c =3, RMSE: 19.93, r_c=10 RMSE: 18.03
Track 1144: r_c =3, RMSE: 11.91, r_c=10 RMSE: 19.29
Track 1145: r_c =3, RMSE: 12.80, r_c=10 RMSE: 18.10
Track 1146: r_c =3, RMSE: 2.22, r_c=10 RMSE: 2.76
Track 1148: r_c =3, RMSE: 34.34, r_c=10 RMSE: 7.28
Track 1149: r_c =3, RMSE: 12.34, r_c=10 RMSE: 12.08
Track 1150: r_c =3, RMSE: 1.95, r_c=10 RMSE: 2.36
Track 1151: r_c =3, RMSE: 5.65, r_c=10 RMSE: 6.06
Track 1152: r_c =3, RMSE: 4.43, r_c=10 RMSE: 5.11
Track 1153: r_c =3, RMSE: 20.29, r_c=10 RMSE: 20.61
Track 1154: r_c =3, RMSE: 4.56, r_c=10 RMSE: 6.13
Track 1156: r_c =3, RMSE: 4.51, r_c=10 RMSE: 6.19
Track 1157: r_c =3, RMSE: 4.60, r_c=10 RMSE: 5.42
Track 1158: r_c =3, RMSE: 4.46, r_c=10 RMSE: 3.46
Track 1160: r_c =3, RMSE: 61.01, r_c=10 RMSE: 60.55
Track 1161: r_c =3, RMSE: 67.51, r_c=10 RMSE: 68.98
Track 1162: r_c =3, RMSE: 69.14, r_c=10 RMSE: 71.27
Track 1163: r_c =3, RMSE: 5.68, r_c=10 RMSE: 4.48
Track 1164: r_c =3, RMSE: 4.87, r_c=10 RMSE: 18.75
Track 1165: r_c =3, RMSE: 17.49, r_c=10 RMSE: 19.87
Track 1167: r_c =3, RMSE: 24.34, r_c=10 RMSE: 24.52
Track 1168: r_c =3, RMSE: 4.08, r_c=10 RMSE: 4.24
Track 1170: r_c =3, RMSE: 9.47, r_c=10 RMSE: 9.01
Track 1171: r_c =3, RMSE: 52.77, r_c=10 RMSE: 54.76
Track 1172: r_c =3, RMSE: 5.79, r_c=10 RMSE: 6.37
Track 1173: r_c =3, RMSE: 51.75, r_c=10 RMSE: 17.30
Track 1174: r_c =3, RMSE: 3.24, r_c=10 RMSE: 5.48
Track 1175: r_c =3, RMSE: 6.09, r_c=10 RMSE: 5.91
Track 1176: r_c =3, RMSE: 35.63, r_c=10 RMSE: 28.74
Track 1177: r_c =3, RMSE: 2.26, r_c=10 RMSE: 2.79
Track 1178: r_c =3, RMSE: 16.20, r_c=10 RMSE: 16.77
Track 1179: r_c =3, RMSE: 16.71, r_c=10 RMSE: 17.70
Track 1180: r_c =3, RMSE: 4.24, r_c=10 RMSE: 4.84
Track 1181: r_c =3, RMSE: 5.64, r_c=10 RMSE: 3.49
Track 1182: r_c =3, RMSE: 13.49, r_c=10 RMSE: 40.82
Track 1183: r_c =3, RMSE: 50.29, r_c=10 RMSE: 49.05
Track 1184: r_c =3, RMSE: 1.40, r_c=10 RMSE: 1.75
Track 1185: r_c =3, RMSE: 4.43, r_c=10 RMSE: 4.63
Track 1186: r_c =3, RMSE: 29.51, r_c=10 RMSE: 36.02
Track 1187: r_c =3, RMSE: 4.05, r_c=10 RMSE: 3.16
Track 1188: r_c =3, RMSE: 11.25, r_c=10 RMSE: 10.73
Track 1189: r_c =3, RMSE: 43.40, r_c=10 RMSE: 46.71
Track 1191: r_c =3, RMSE: 14.73, r_c=10 RMSE: 13.70
Track 1193: r_c =3, RMSE: 2.60, r_c=10 RMSE: 23.78
Track 1194: r_c =3, RMSE: 6.91, r_c=10 RMSE: 6.07
Track 1195: r_c =3, RMSE: 14.74, r_c=10 RMSE: 38.57
Track 1196: r_c =3, RMSE: 53.71, r_c=10 RMSE: 5.39
Track 1197: r_c =3, RMSE: 1.89, r_c=10 RMSE: 40.46
Track 1198: r_c =3, RMSE: 19.92, r_c=10 RMSE: 20.31
Track 1200: r_c =3, RMSE: 3.69, r_c=10 RMSE: 3.12
Track 1201: r_c =3, RMSE: 2.14, r_c=10 RMSE: 2.44
Track 1202: r_c =3, RMSE: 4.02, r_c=10 RMSE: 4.59
Track 1203: r_c =3, RMSE: 30.02, r_c=10 RMSE: 32.47
Track 1204: r_c =3, RMSE: 4.57, r_c=10 RMSE: 3.82
Track 1205: r_c =3, RMSE: 5.34, r_c=10 RMSE: 4.84
Track 1206: r_c =3, RMSE: 5.87, r_c=10 RMSE: 3.86
Track 1207: r_c =3, RMSE: 7.03, r_c=10 RMSE: 8.76
Track 1208: r_c =3, RMSE: 5.03, r_c=10 RMSE: 5.11
Track 1209: r_c =3, RMSE: 2.98, r_c=10 RMSE: 2.58
Track 1210: r_c =3, RMSE: 0.86, r_c=10 RMSE: 8.56
Track 1211: r_c =3, RMSE: 10.50, r_c=10 RMSE: 11.39
Track 1212: r_c =3, RMSE: 5.22, r_c=10 RMSE: 3.23
Track 1213: r_c =3, RMSE: 8.14, r_c=10 RMSE: 8.51
Track 1214: r_c =3, RMSE: 2.72, r_c=10 RMSE: 79.29
Track 1215: r_c =3, RMSE: 30.89, r_c=10 RMSE: 24.64
Track 1216: r_c =3, RMSE: 6.94, r_c=10 RMSE: 6.37
Track 1217: r_c =3, RMSE: 9.99, r_c=10 RMSE: 10.19
Track 1218: r_c =3, RMSE: 14.27, r_c=10 RMSE: 3.25
Track 1220: r_c =3, RMSE: 13.59, r_c=10 RMSE: 12.18
Track 1221: r_c =3, RMSE: 3.45, r_c=10 RMSE: 2.84
Track 1222: r_c =3, RMSE: 35.25, r_c=10 RMSE: 31.17
Track 1223: r_c =3, RMSE: 25.06, r_c=10 RMSE: 24.82
Track 1224: r_c =3, RMSE: 35.38, r_c=10 RMSE: 35.70
Track 1225: r_c =3, RMSE: 29.88, r_c=10 RMSE: 30.02
Track 1226: r_c =3, RMSE: 19.89, r_c=10 RMSE: 23.72
Track 1227: r_c =3, RMSE: 14.70, r_c=10 RMSE: 14.28
Track 1228: r_c =3, RMSE: 8.31, r_c=10 RMSE: 8.64
Track 1229: r_c =3, RMSE: 7.86, r_c=10 RMSE: 7.71
Track 1230: r_c =3, RMSE: 66.07, r_c=10 RMSE: 66.18
Track 1231: r_c =3, RMSE: 7.67, r_c=10 RMSE: 69.53
Track 1232: r_c =3, RMSE: 24.26, r_c=10 RMSE: 26.65
Track 1233: r_c =3, RMSE: 30.31, r_c=10 RMSE: 19.07
Track 1234: r_c =3, RMSE: 2.21, r_c=10 RMSE: 1.70
Track 1235: r_c =3, RMSE: 46.10, r_c=10 RMSE: 50.99
Track 1236: r_c =3, RMSE: 3.11, r_c=10 RMSE: 2.46
Track 1237: r_c =3, RMSE: 3.81, r_c=10 RMSE: 4.82
Track 1238: r_c =3, RMSE: 13.22, r_c=10 RMSE: 13.92
Track 1239: r_c =3, RMSE: 30.32, r_c=10 RMSE: 13.72
Track 1240: r_c =3, RMSE: 2.23, r_c=10 RMSE: 1.66
Track 1242: r_c =3, RMSE: 1.33, r_c=10 RMSE: 1.16
Track 1243: r_c =3, RMSE: 2.39, r_c=10 RMSE: 2.10
Track 1245: r_c =3, RMSE: 14.80, r_c=10 RMSE: 15.13
Track 1248: r_c =3, RMSE: 13.53, r_c=10 RMSE: 12.85
Track 1249: r_c =3, RMSE: 9.06, r_c=10 RMSE: 8.30
Track 1250: r_c =3, RMSE: 6.07, r_c=10 RMSE: 5.16
Track 1251: r_c =3, RMSE: 6.57, r_c=10 RMSE: 6.76
Track 1252: r_c =3, RMSE: 17.90, r_c=10 RMSE: 18.77
Track 1253: r_c =3, RMSE: 3.41, r_c=10 RMSE: 3.66
Track 1254: r_c =3, RMSE: 23.01, r_c=10 RMSE: 21.95
Track 1255: r_c =3, RMSE: 36.63, r_c=10 RMSE: 37.58
Track 1256: r_c =3, RMSE: 33.05, r_c=10 RMSE: 47.41
Track 1257: r_c =3, RMSE: 8.36, r_c=10 RMSE: 9.69
Track 1258: r_c =3, RMSE: 41.96, r_c=10 RMSE: 57.55
Track 1259: r_c =3, RMSE: 7.82, r_c=10 RMSE: 12.16
